id_pdv;id_sku;fecha_min;fecha_max;anio_semana_min;anio_semana_max;count_nonzero;sum_cantidad;fecha;anio_semana;cantidad;cantidad_neta;cantidad_bruta;venta;venta_neta;venta_bruta;volumen_neto;volumen_bruto;precio
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/09/2022;202238;11;11;11;590.15;590.15;590.15;2.75;2.75;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;23/09/2022;202238;0;0;0;0.0;-32.46;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;26/09/2022;202239;2;-1;2;107.3;-53.65;107.3;-0.25;0.5;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;27/09/2022;202239;0;0;0;0.0;-5.9;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;29/09/2022;202239;14;14;14;751.1;751.1;751.1;3.5;3.5;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;30/09/2022;202239;0;0;0;0.0;-41.31;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;03/10/2022;202240;15;15;15;804.75;804.75;804.75;3.75;3.75;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;04/10/2022;202240;0;0;0;0.0;-44.26;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;06/10/2022;202240;19;19;19;1019.35;1019.35;1019.35;4.75;4.75;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;07/10/2022;202240;0;0;0;0.0;-56.06;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;10/10/2022;202241;12;12;12;643.8;643.8;643.8;3.0;3.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;11/10/2022;202241;0;0;0;0.0;-35.41;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;13/10/2022;202241;27;27;27;1448.55;1448.55;1448.55;6.75;6.75;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/10/2022;202241;0;0;0;0.0;-79.67;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/10/2022;202242;12;12;12;643.8;643.8;643.8;3.0;3.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;18/10/2022;202242;0;-4;0;0.0;-250.01;0.0;-1.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;20/10/2022;202242;32;32;32;1716.8;1716.8;1716.8;8.0;8.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/10/2022;202242;0;0;0;0.0;-111.59;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;24/10/2022;202243;13;13;13;697.45;697.45;697.45;3.25;3.25;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;25/10/2022;202243;0;0;0;0.0;-80.21;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;27/10/2022;202243;72;72;72;3862.8;3862.8;3862.8;18.0;18.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;28/10/2022;202243;0;0;0;0.0;-896.17;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;31/10/2022;202244;3;2;3;160.95;107.3;160.95;0.5;0.75;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;01/11/2022;202244;0;0;0;0.0;-37.34;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;03/11/2022;202244;25;25;25;1341.25;1341.25;1341.25;6.25;6.25;53.65
